image_id,filename,answer,type
57.jpg_exudate_type_aug_1,train\images\57_exudate_aug_1.jpg,Non-existent,augmented
57.jpg_exudate_type_aug_2,train\images\57_exudate_aug_2.jpg,Non-existent,augmented
57.jpg_exudate_type_aug_3,train\images\57_exudate_aug_3.jpg,Non-existent,augmented
57.jpg_exudate_type_aug_4,train\images\57_exudate_aug_4.jpg,Non-existent,augmented
57.jpg_exudate_type_aug_5,train\images\57_exudate_aug_5.jpg,Non-existent,augmented
57.jpg_exudate_type_aug_6,train\images\57_exudate_aug_6.jpg,Non-existent,augmented
57.jpg_exudate_type_aug_7,train\images\57_exudate_aug_7.jpg,Non-existent,augmented
58.jpg_exudate_type,train\images\58.jpg_exudate_type.jpg,Non-existent,original
58.jpg_exudate_type_aug_0,train\images\58_exudate_aug_0.jpg,Non-existent,augmented
58.jpg_exudate_type_aug_1,train\images\58_exudate_aug_1.jpg,Non-existent,augmented
58.jpg_exudate_type_aug_2,train\images\58_exudate_aug_2.jpg,Non-existent,augmented
58.jpg_exudate_type_aug_3,train\images\58_exudate_aug_3.jpg,Non-existent,augmented
58.jpg_exudate_type_aug_4,train\images\58_exudate_aug_4.jpg,Non-existent,augmented
58.jpg_exudate_type_aug_5,train\images\58_exudate_aug_5.jpg,Non-existent,augmented
58.jpg_exudate_type_aug_6,train\images\58_exudate_aug_6.jpg,Non-existent,augmented
58.jpg_exudate_type_aug_7,train\images\58_exudate_aug_7.jpg,Non-existent,augmented
59.jpg_exudate_type,train\images\59.jpg_exudate_type.jpg,Non-existent,original
59.jpg_exudate_type_aug_0,train\images\59_exudate_aug_0.jpg,Non-existent,augmented
59.jpg_exudate_type_aug_1,train\images\59_exudate_aug_1.jpg,Non-existent,augmented
59.jpg_exudate_type_aug_2,train\images\59_exudate_aug_2.jpg,Non-existent,augmented
59.jpg_exudate_type_aug_3,train\images\59_exudate_aug_3.jpg,Non-existent,augmented
59.jpg_exudate_type_aug_4,train\images\59_exudate_aug_4.jpg,Non-existent,augmented
59.jpg_exudate_type_aug_5,train\images\59_exudate_aug_5.jpg,Non-existent,augmented
59.jpg_exudate_type_aug_6,train\images\59_exudate_aug_6.jpg,Non-existent,augmented
59.jpg_exudate_type_aug_7,train\images\59_exudate_aug_7.jpg,Non-existent,augmented
60.jpg_exudate_type,train\images\60.jpg_exudate_type.jpg,Serous,original
60.jpg_exudate_type_aug_0,train\images\60_exudate_aug_0.jpg,Serous,augmented
60.jpg_exudate_type_aug_1,train\images\60_exudate_aug_1.jpg,Serous,augmented
60.jpg_exudate_type_aug_2,train\images\60_exudate_aug_2.jpg,Serous,augmented
60.jpg_exudate_type_aug_3,train\images\60_exudate_aug_3.jpg,Serous,augmented
60.jpg_exudate_type_aug_4,train\images\60_exudate_aug_4.jpg,Serous,augmented
60.jpg_exudate_type_aug_5,train\images\60_exudate_aug_5.jpg,Serous,augmented
60.jpg_exudate_type_aug_6,train\images\60_exudate_aug_6.jpg,Serous,augmented
60.jpg_exudate_type_aug_7,train\images\60_exudate_aug_7.jpg,Serous,augmented
61.jpg_exudate_type,train\images\61.jpg_exudate_type.jpg,Non-existent,original
61.jpg_exudate_type_aug_0,train\images\61_exudate_aug_0.jpg,Non-existent,augmented
61.jpg_exudate_type_aug_1,train\images\61_exudate_aug_1.jpg,Non-existent,augmented
61.jpg_exudate_type_aug_2,train\images\61_exudate_aug_2.jpg,Non-existent,augmented
61.jpg_exudate_type_aug_3,train\images\61_exudate_aug_3.jpg,Non-existent,augmented
61.jpg_exudate_type_aug_4,train\images\61_exudate_aug_4.jpg,Non-existent,augmented
61.jpg_exudate_type_aug_5,train\images\61_exudate_aug_5.jpg,Non-existent,augmented
61.jpg_exudate_type_aug_6,train\images\61_exudate_aug_6.jpg,Non-existent,augmented
61.jpg_exudate_type_aug_7,train\images\61_exudate_aug_7.jpg,Non-existent,augmented
62.jpg_exudate_type,train\images\62.jpg_exudate_type.jpg,Non-existent,original
62.jpg_exudate_type_aug_0,train\images\62_exudate_aug_0.jpg,Non-existent,augmented
62.jpg_exudate_type_aug_1,train\images\62_exudate_aug_1.jpg,Non-existent,augmented
62.jpg_exudate_type_aug_2,train\images\62_exudate_aug_2.jpg,Non-existent,augmented
62.jpg_exudate_type_aug_3,train\images\62_exudate_aug_3.jpg,Non-existent,augmented
62.jpg_exudate_type_aug_4,train\images\62_exudate_aug_4.jpg,Non-existent,augmented
62.jpg_exudate_type_aug_5,train\images\62_exudate_aug_5.jpg,Non-existent,augmented
62.jpg_exudate_type_aug_6,train\images\62_exudate_aug_6.jpg,Non-existent,augmented
62.jpg_exudate_type_aug_7,train\images\62_exudate_aug_7.jpg,Non-existent,augmented
69.jpg_exudate_type,train\images\69.jpg_exudate_type.jpg,Non-existent,original
69.jpg_exudate_type_aug_0,train\images\69_exudate_aug_0.jpg,Non-existent,augmented
69.jpg_exudate_type_aug_1,train\images\69_exudate_aug_1.jpg,Non-existent,augmented
69.jpg_exudate_type_aug_2,train\images\69_exudate_aug_2.jpg,Non-existent,augmented
69.jpg_exudate_type_aug_3,train\images\69_exudate_aug_3.jpg,Non-existent,augmented
69.jpg_exudate_type_aug_4,train\images\69_exudate_aug_4.jpg,Non-existent,augmented
69.jpg_exudate_type_aug_5,train\images\69_exudate_aug_5.jpg,Non-existent,augmented
69.jpg_exudate_type_aug_6,train\images\69_exudate_aug_6.jpg,Non-existent,augmented
69.jpg_exudate_type_aug_7,train\images\69_exudate_aug_7.jpg,Non-existent,augmented
71.jpg_exudate_type,train\images\71.jpg_exudate_type.jpg,Non-existent,original
71.jpg_exudate_type_aug_0,train\images\71_exudate_aug_0.jpg,Non-existent,augmented
71.jpg_exudate_type_aug_1,train\images\71_exudate_aug_1.jpg,Non-existent,augmented
71.jpg_exudate_type_aug_2,train\images\71_exudate_aug_2.jpg,Non-existent,augmented
71.jpg_exudate_type_aug_3,train\images\71_exudate_aug_3.jpg,Non-existent,augmented
71.jpg_exudate_type_aug_4,train\images\71_exudate_aug_4.jpg,Non-existent,augmented
71.jpg_exudate_type_aug_5,train\images\71_exudate_aug_5.jpg,Non-existent,augmented
71.jpg_exudate_type_aug_6,train\images\71_exudate_aug_6.jpg,Non-existent,augmented
71.jpg_exudate_type_aug_7,train\images\71_exudate_aug_7.jpg,Non-existent,augmented
72.jpg_exudate_type,train\images\72.jpg_exudate_type.jpg,Non-existent,original
72.jpg_exudate_type_aug_0,train\images\72_exudate_aug_0.jpg,Non-existent,augmented
72.jpg_exudate_type_aug_1,train\images\72_exudate_aug_1.jpg,Non-existent,augmented
72.jpg_exudate_type_aug_2,train\images\72_exudate_aug_2.jpg,Non-existent,augmented
72.jpg_exudate_type_aug_3,train\images\72_exudate_aug_3.jpg,Non-existent,augmented
72.jpg_exudate_type_aug_4,train\images\72_exudate_aug_4.jpg,Non-existent,augmented
72.jpg_exudate_type_aug_5,train\images\72_exudate_aug_5.jpg,Non-existent,augmented
72.jpg_exudate_type_aug_6,train\images\72_exudate_aug_6.jpg,Non-existent,augmented
72.jpg_exudate_type_aug_7,train\images\72_exudate_aug_7.jpg,Non-existent,augmented
74.jpg_exudate_type,train\images\74.jpg_exudate_type.jpg,Non-existent,original
74.jpg_exudate_type_aug_0,train\images\74_exudate_aug_0.jpg,Non-existent,augmented
74.jpg_exudate_type_aug_1,train\images\74_exudate_aug_1.jpg,Non-existent,augmented
74.jpg_exudate_type_aug_2,train\images\74_exudate_aug_2.jpg,Non-existent,augmented
74.jpg_exudate_type_aug_3,train\images\74_exudate_aug_3.jpg,Non-existent,augmented
74.jpg_exudate_type_aug_4,train\images\74_exudate_aug_4.jpg,Non-existent,augmented
74.jpg_exudate_type_aug_5,train\images\74_exudate_aug_5.jpg,Non-existent,augmented
74.jpg_exudate_type_aug_6,train\images\74_exudate_aug_6.jpg,Non-existent,augmented
74.jpg_exudate_type_aug_7,train\images\74_exudate_aug_7.jpg,Non-existent,augmented
76.jpg_exudate_type,train\images\76.jpg_exudate_type.jpg,Non-existent,original
76.jpg_exudate_type_aug_0,train\images\76_exudate_aug_0.jpg,Non-existent,augmented
76.jpg_exudate_type_aug_1,train\images\76_exudate_aug_1.jpg,Non-existent,augmented
76.jpg_exudate_type_aug_2,train\images\76_exudate_aug_2.jpg,Non-existent,augmented
76.jpg_exudate_type_aug_3,train\images\76_exudate_aug_3.jpg,Non-existent,augmented
76.jpg_exudate_type_aug_4,train\images\76_exudate_aug_4.jpg,Non-existent,augmented
76.jpg_exudate_type_aug_5,train\images\76_exudate_aug_5.jpg,Non-existent,augmented
76.jpg_exudate_type_aug_6,train\images\76_exudate_aug_6.jpg,Non-existent,augmented
76.jpg_exudate_type_aug_7,train\images\76_exudate_aug_7.jpg,Non-existent,augmented
78.jpg_exudate_type,train\images\78.jpg_exudate_type.jpg,Non-existent,original
78.jpg_exudate_type_aug_0,train\images\78_exudate_aug_0.jpg,Non-existent,augmented
78.jpg_exudate_type_aug_1,train\images\78_exudate_aug_1.jpg,Non-existent,augmented
78.jpg_exudate_type_aug_2,train\images\78_exudate_aug_2.jpg,Non-existent,augmented
78.jpg_exudate_type_aug_3,train\images\78_exudate_aug_3.jpg,Non-existent,augmented
78.jpg_exudate_type_aug_4,train\images\78_exudate_aug_4.jpg,Non-existent,augmented
78.jpg_exudate_type_aug_5,train\images\78_exudate_aug_5.jpg,Non-existent,augmented
78.jpg_exudate_type_aug_6,train\images\78_exudate_aug_6.jpg,Non-existent,augmented
78.jpg_exudate_type_aug_7,train\images\78_exudate_aug_7.jpg,Non-existent,augmented
80.jpg_exudate_type,train\images\80.jpg_exudate_type.jpg,Non-existent,original
80.jpg_exudate_type_aug_0,train\images\80_exudate_aug_0.jpg,Non-existent,augmented
80.jpg_exudate_type_aug_1,train\images\80_exudate_aug_1.jpg,Non-existent,augmented
80.jpg_exudate_type_aug_2,train\images\80_exudate_aug_2.jpg,Non-existent,augmented
80.jpg_exudate_type_aug_3,train\images\80_exudate_aug_3.jpg,Non-existent,augmented
80.jpg_exudate_type_aug_4,train\images\80_exudate_aug_4.jpg,Non-existent,augmented
80.jpg_exudate_type_aug_5,train\images\80_exudate_aug_5.jpg,Non-existent,augmented
80.jpg_exudate_type_aug_6,train\images\80_exudate_aug_6.jpg,Non-existent,augmented
80.jpg_exudate_type_aug_7,train\images\80_exudate_aug_7.jpg,Non-existent,augmented
83.jpg_exudate_type,train\images\83.jpg_exudate_type.jpg,Non-existent,original
83.jpg_exudate_type_aug_0,train\images\83_exudate_aug_0.jpg,Non-existent,augmented
83.jpg_exudate_type_aug_1,train\images\83_exudate_aug_1.jpg,Non-existent,augmented
83.jpg_exudate_type_aug_2,train\images\83_exudate_aug_2.jpg,Non-existent,augmented
83.jpg_exudate_type_aug_3,train\images\83_exudate_aug_3.jpg,Non-existent,augmented
83.jpg_exudate_type_aug_4,train\images\83_exudate_aug_4.jpg,Non-existent,augmented
83.jpg_exudate_type_aug_5,train\images\83_exudate_aug_5.jpg,Non-existent,augmented
83.jpg_exudate_type_aug_6,train\images\83_exudate_aug_6.jpg,Non-existent,augmented
83.jpg_exudate_type_aug_7,train\images\83_exudate_aug_7.jpg,Non-existent,augmented
85.jpg_exudate_type,train\images\85.jpg_exudate_type.jpg,Non-existent,original
85.jpg_exudate_type_aug_0,train\images\85_exudate_aug_0.jpg,Non-existent,augmented
85.jpg_exudate_type_aug_1,train\images\85_exudate_aug_1.jpg,Non-existent,augmented
85.jpg_exudate_type_aug_2,train\images\85_exudate_aug_2.jpg,Non-existent,augmented
85.jpg_exudate_type_aug_3,train\images\85_exudate_aug_3.jpg,Non-existent,augmented
85.jpg_exudate_type_aug_4,train\images\85_exudate_aug_4.jpg,Non-existent,augmented
85.jpg_exudate_type_aug_5,train\images\85_exudate_aug_5.jpg,Non-existent,augmented
85.jpg_exudate_type_aug_6,train\images\85_exudate_aug_6.jpg,Non-existent,augmented
85.jpg_exudate_type_aug_7,train\images\85_exudate_aug_7.jpg,Non-existent,augmented
86.jpg_exudate_type,train\images\86.jpg_exudate_type.jpg,Non-existent,original
86.jpg_exudate_type_aug_0,train\images\86_exudate_aug_0.jpg,Non-existent,augmented
86.jpg_exudate_type_aug_1,train\images\86_exudate_aug_1.jpg,Non-existent,augmented
86.jpg_exudate_type_aug_2,train\images\86_exudate_aug_2.jpg,Non-existent,augmented
86.jpg_exudate_type_aug_3,train\images\86_exudate_aug_3.jpg,Non-existent,augmented
86.jpg_exudate_type_aug_4,train\images\86_exudate_aug_4.jpg,Non-existent,augmented
86.jpg_exudate_type_aug_5,train\images\86_exudate_aug_5.jpg,Non-existent,augmented
86.jpg_exudate_type_aug_6,train\images\86_exudate_aug_6.jpg,Non-existent,augmented
86.jpg_exudate_type_aug_7,train\images\86_exudate_aug_7.jpg,Non-existent,augmented
88.jpg_exudate_type,train\images\88.jpg_exudate_type.jpg,Non-existent,original
88.jpg_exudate_type_aug_0,train\images\88_exudate_aug_0.jpg,Non-existent,augmented
88.jpg_exudate_type_aug_1,train\images\88_exudate_aug_1.jpg,Non-existent,augmented
88.jpg_exudate_type_aug_2,train\images\88_exudate_aug_2.jpg,Non-existent,augmented
88.jpg_exudate_type_aug_3,train\images\88_exudate_aug_3.jpg,Non-existent,augmented
88.jpg_exudate_type_aug_4,train\images\88_exudate_aug_4.jpg,Non-existent,augmented
88.jpg_exudate_type_aug_5,train\images\88_exudate_aug_5.jpg,Non-existent,augmented
88.jpg_exudate_type_aug_6,train\images\88_exudate_aug_6.jpg,Non-existent,augmented
88.jpg_exudate_type_aug_7,train\images\88_exudate_aug_7.jpg,Non-existent,augmented
89.jpg_exudate_type,train\images\89.jpg_exudate_type.jpg,Non-existent,original
89.jpg_exudate_type_aug_0,train\images\89_exudate_aug_0.jpg,Non-existent,augmented
89.jpg_exudate_type_aug_1,train\images\89_exudate_aug_1.jpg,Non-existent,augmented
89.jpg_exudate_type_aug_2,train\images\89_exudate_aug_2.jpg,Non-existent,augmented
89.jpg_exudate_type_aug_3,train\images\89_exudate_aug_3.jpg,Non-existent,augmented
89.jpg_exudate_type_aug_4,train\images\89_exudate_aug_4.jpg,Non-existent,augmented
89.jpg_exudate_type_aug_5,train\images\89_exudate_aug_5.jpg,Non-existent,augmented
89.jpg_exudate_type_aug_6,train\images\89_exudate_aug_6.jpg,Non-existent,augmented
89.jpg_exudate_type_aug_7,train\images\89_exudate_aug_7.jpg,Non-existent,augmented
91.jpg_exudate_type,train\images\91.jpg_exudate_type.jpg,Non-existent,original
91.jpg_exudate_type_aug_0,train\images\91_exudate_aug_0.jpg,Non-existent,augmented
91.jpg_exudate_type_aug_1,train\images\91_exudate_aug_1.jpg,Non-existent,augmented
91.jpg_exudate_type_aug_2,train\images\91_exudate_aug_2.jpg,Non-existent,augmented
91.jpg_exudate_type_aug_3,train\images\91_exudate_aug_3.jpg,Non-existent,augmented
91.jpg_exudate_type_aug_4,train\images\91_exudate_aug_4.jpg,Non-existent,augmented
91.jpg_exudate_type_aug_5,train\images\91_exudate_aug_5.jpg,Non-existent,augmented
91.jpg_exudate_type_aug_6,train\images\91_exudate_aug_6.jpg,Non-existent,augmented
91.jpg_exudate_type_aug_7,train\images\91_exudate_aug_7.jpg,Non-existent,augmented
92.jpg_exudate_type,train\images\92.jpg_exudate_type.jpg,Non-existent,original
92.jpg_exudate_type_aug_0,train\images\92_exudate_aug_0.jpg,Non-existent,augmented
92.jpg_exudate_type_aug_1,train\images\92_exudate_aug_1.jpg,Non-existent,augmented
92.jpg_exudate_type_aug_2,train\images\92_exudate_aug_2.jpg,Non-existent,augmented
92.jpg_exudate_type_aug_3,train\images\92_exudate_aug_3.jpg,Non-existent,augmented
92.jpg_exudate_type_aug_4,train\images\92_exudate_aug_4.jpg,Non-existent,augmented
92.jpg_exudate_type_aug_5,train\images\92_exudate_aug_5.jpg,Non-existent,augmented
92.jpg_exudate_type_aug_6,train\images\92_exudate_aug_6.jpg,Non-existent,augmented
92.jpg_exudate_type_aug_7,train\images\92_exudate_aug_7.jpg,Non-existent,augmented
97.jpg_exudate_type,train\images\97.jpg_exudate_type.jpg,Non-existent,original
97.jpg_exudate_type_aug_0,train\images\97_exudate_aug_0.jpg,Non-existent,augmented
97.jpg_exudate_type_aug_1,train\images\97_exudate_aug_1.jpg,Non-existent,augmented
97.jpg_exudate_type_aug_2,train\images\97_exudate_aug_2.jpg,Non-existent,augmented
97.jpg_exudate_type_aug_3,train\images\97_exudate_aug_3.jpg,Non-existent,augmented
97.jpg_exudate_type_aug_4,train\images\97_exudate_aug_4.jpg,Non-existent,augmented
97.jpg_exudate_type_aug_5,train\images\97_exudate_aug_5.jpg,Non-existent,augmented
97.jpg_exudate_type_aug_6,train\images\97_exudate_aug_6.jpg,Non-existent,augmented
97.jpg_exudate_type_aug_7,train\images\97_exudate_aug_7.jpg,Non-existent,augmented
98.jpg_exudate_type,train\images\98.jpg_exudate_type.jpg,Non-existent,original
98.jpg_exudate_type_aug_0,train\images\98_exudate_aug_0.jpg,Non-existent,augmented
98.jpg_exudate_type_aug_1,train\images\98_exudate_aug_1.jpg,Non-existent,augmented
98.jpg_exudate_type_aug_2,train\images\98_exudate_aug_2.jpg,Non-existent,augmented
98.jpg_exudate_type_aug_3,train\images\98_exudate_aug_3.jpg,Non-existent,augmented
98.jpg_exudate_type_aug_4,train\images\98_exudate_aug_4.jpg,Non-existent,augmented
98.jpg_exudate_type_aug_5,train\images\98_exudate_aug_5.jpg,Non-existent,augmented
98.jpg_exudate_type_aug_6,train\images\98_exudate_aug_6.jpg,Non-existent,augmented
98.jpg_exudate_type_aug_7,train\images\98_exudate_aug_7.jpg,Non-existent,augmented
101.jpg_exudate_type,train\images\101.jpg_exudate_type.jpg,Non-existent,original
101.jpg_exudate_type_aug_0,train\images\101_exudate_aug_0.jpg,Non-existent,augmented
101.jpg_exudate_type_aug_1,train\images\101_exudate_aug_1.jpg,Non-existent,augmented
101.jpg_exudate_type_aug_2,train\images\101_exudate_aug_2.jpg,Non-existent,augmented
101.jpg_exudate_type_aug_3,train\images\101_exudate_aug_3.jpg,Non-existent,augmented
101.jpg_exudate_type_aug_4,train\images\101_exudate_aug_4.jpg,Non-existent,augmented
101.jpg_exudate_type_aug_5,train\images\101_exudate_aug_5.jpg,Non-existent,augmented
101.jpg_exudate_type_aug_6,train\images\101_exudate_aug_6.jpg,Non-existent,augmented
101.jpg_exudate_type_aug_7,train\images\101_exudate_aug_7.jpg,Non-existent,augmented
102.jpg_exudate_type,train\images\102.jpg_exudate_type.jpg,Non-existent,original
102.jpg_exudate_type_aug_0,train\images\102_exudate_aug_0.jpg,Non-existent,augmented
102.jpg_exudate_type_aug_1,train\images\102_exudate_aug_1.jpg,Non-existent,augmented
102.jpg_exudate_type_aug_2,train\images\102_exudate_aug_2.jpg,Non-existent,augmented
102.jpg_exudate_type_aug_3,train\images\102_exudate_aug_3.jpg,Non-existent,augmented
102.jpg_exudate_type_aug_4,train\images\102_exudate_aug_4.jpg,Non-existent,augmented
102.jpg_exudate_type_aug_5,train\images\102_exudate_aug_5.jpg,Non-existent,augmented
102.jpg_exudate_type_aug_6,train\images\102_exudate_aug_6.jpg,Non-existent,augmented
102.jpg_exudate_type_aug_7,train\images\102_exudate_aug_7.jpg,Non-existent,augmented
103.jpg_exudate_type,train\images\103.jpg_exudate_type.jpg,Non-existent,original
103.jpg_exudate_type_aug_0,train\images\103_exudate_aug_0.jpg,Non-existent,augmented
103.jpg_exudate_type_aug_1,train\images\103_exudate_aug_1.jpg,Non-existent,augmented
103.jpg_exudate_type_aug_2,train\images\103_exudate_aug_2.jpg,Non-existent,augmented
103.jpg_exudate_type_aug_3,train\images\103_exudate_aug_3.jpg,Non-existent,augmented
103.jpg_exudate_type_aug_4,train\images\103_exudate_aug_4.jpg,Non-existent,augmented
103.jpg_exudate_type_aug_5,train\images\103_exudate_aug_5.jpg,Non-existent,augmented
103.jpg_exudate_type_aug_6,train\images\103_exudate_aug_6.jpg,Non-existent,augmented
103.jpg_exudate_type_aug_7,train\images\103_exudate_aug_7.jpg,Non-existent,augmented
105.jpg_exudate_type,train\images\105.jpg_exudate_type.jpg,Serous,original
105.jpg_exudate_type_aug_0,train\images\105_exudate_aug_0.jpg,Serous,augmented
105.jpg_exudate_type_aug_1,train\images\105_exudate_aug_1.jpg,Serous,augmented
105.jpg_exudate_type_aug_2,train\images\105_exudate_aug_2.jpg,Serous,augmented
105.jpg_exudate_type_aug_3,train\images\105_exudate_aug_3.jpg,Serous,augmented
105.jpg_exudate_type_aug_4,train\images\105_exudate_aug_4.jpg,Serous,augmented
105.jpg_exudate_type_aug_5,train\images\105_exudate_aug_5.jpg,Serous,augmented
105.jpg_exudate_type_aug_6,train\images\105_exudate_aug_6.jpg,Serous,augmented
105.jpg_exudate_type_aug_7,train\images\105_exudate_aug_7.jpg,Serous,augmented
106.jpg_exudate_type,train\images\106.jpg_exudate_type.jpg,Non-existent,original
106.jpg_exudate_type_aug_0,train\images\106_exudate_aug_0.jpg,Non-existent,augmented
106.jpg_exudate_type_aug_1,train\images\106_exudate_aug_1.jpg,Non-existent,augmented
106.jpg_exudate_type_aug_2,train\images\106_exudate_aug_2.jpg,Non-existent,augmented
106.jpg_exudate_type_aug_3,train\images\106_exudate_aug_3.jpg,Non-existent,augmented
106.jpg_exudate_type_aug_4,train\images\106_exudate_aug_4.jpg,Non-existent,augmented
106.jpg_exudate_type_aug_5,train\images\106_exudate_aug_5.jpg,Non-existent,augmented
